交易編號,會員卡號,店號,交易日期,小分類名稱,貨號,貨名,數量,售價,金額,總金額,,,1/1/10 
2479,851,1023,00990727,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,527,,,
2479,851,1023,00990727,530101  ,0000030013385,金墩三星池e香米-4kg                     ,1,149.00,149,527,,,
2480,851,1023,00990816,210401  ,0000000001950,台灣金絲菇(200g)                        ,1,19.00,19,840,,,
2480,851,1023,00990816,310102  ,0000010059870,光泉低脂鮮乳936ml                       ,1,67.00,67,840,,,
2480,851,1023,00990816,310202  ,0000030011072,活益比菲多發酵乳小Q瓶110ml*3入          ,1,22.00,22,840,,,
2480,851,1023,00990816,310604  ,0000010025726,和風漢味蒟蒻200g                        ,1,55.00,55,840,,,
2480,851,1023,00990816,320201  ,0000030001781,哆啦A夢巧克力捲                         ,1,12.00,12,840,,,
2480,851,1023,00990816,320201  ,0000010076308,經典-克林姆                             ,1,20.00,20,840,,,
2480,851,1023,00990816,410605  ,0000010024505,統一好勁道家常麵條300G                  ,1,25.00,25,840,,,
2480,851,1023,00990816,410606  ,0000010079302,五木海鮮拉麵340g                        ,1,52.00,52,840,,,
2480,851,1023,00990816,420102  ,0000010009355,麥維他消化餅(中)-250g                   ,1,59.00,59,840,,,
2480,851,1023,00990816,420103  ,0000010010003,中立麥穗蘇打餅-190g                     ,1,30.00,30,840,,,
2480,851,1023,00990816,420302  ,0000010010303,卡迪那牛排-50g                          ,1,19.00,19,840,,,
2480,851,1023,00990816,420407  ,0000010061529,義美蒟蒻寒天果凍(葡萄)_330g             ,1,36.00,36,840,,,
2480,851,1023,00990816,510601  ,0000010013603,一匙靈制菌洗衣粉-2kg                    ,2,99.00,198,840,,,
2480,851,1023,00990816,510601  ,0000030002355,毛寶全效強淨洗衣精1800ml(補)            ,1,55.00,55,840,,,
2480,851,1023,00990816,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,840,,,
2480,851,1023,00990816,530101  ,0000030013383,金墩三星正港台灣米-4kg                  ,1,169.00,169,840,,,
2481,851,1023,00990822,310102  ,0000010059870,光泉低脂鮮乳936ml                       ,1,67.00,67,720,,,
2481,851,1023,00990822,310901  ,0000010004520,小美公升冰淇淋(香草)                    ,1,65.00,65,720,,,
2481,851,1023,00990822,311003  ,0000010072743,萇記泰安活力蛋8粒裝                     ,1,45.00,45,720,,,
2481,851,1023,00990822,320201  ,0000010076308,經典-克林姆                             ,1,20.00,20,720,,,
2481,851,1023,00990822,410301  ,0000010071724,日正寶島地瓜粉(木薯粉)1kg               ,1,58.00,58,720,,,
2481,851,1023,00990822,410306  ,0000010020855,日正中筋麵粉-1000g                      ,1,49.00,49,720,,,
2481,851,1023,00990822,420102  ,0000010056458,義美小泡芙量販包(牛奶)-171g             ,1,69.00,69,720,,,
2481,851,1023,00990822,420302  ,0000010069999,卡迪那洋芋片(厚切鹽味)-50g              ,1,16.00,16,720,,,
2481,851,1023,00990822,420302  ,0000010010303,卡迪那牛排-50g                          ,1,16.00,16,720,,,
2481,851,1023,00990822,510102  ,0000030011357,得意抽取衛生紙100抽10包                 ,1,99.00,99,720,,,
2481,851,1023,00990822,510601  ,0000010030305,妙管家柔軟精蜜桃芳香(環保袋)-2000c.c    ,1,65.00,65,720,,,
2481,851,1023,00990822,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,720,,,
2481,851,1023,00990822,530101  ,0000030013383,金墩三星正港台灣米-4kg                  ,1,149.00,149,720,,,
2482,851,1023,00991023,210201  ,0000000010356,美國進口馬鈴薯                          ,1,39.00,39,802,,,
2482,851,1023,00991023,310102  ,0000010059870,光泉低脂鮮乳936ml                       ,1,69.00,69,802,,,
2482,851,1023,00991023,310103  ,0000030015312,好朋友抹茶1000ml                        ,1,75.00,75,802,,,
2482,851,1023,00991023,320602  ,0000030015543,花生麻糬-4入                            ,1,29.00,29,802,,,
2482,851,1023,00991023,410301  ,0000010006819,真好家蒸肉粉 --辣味 50G                 ,1,25.00,25,802,,,
2482,851,1023,00991023,420302  ,0000030014793,卡迪那德州薯條濃起司-36g                ,1,20.00,20,802,,,
2482,851,1023,00991023,420302  ,0000030014795,卡迪那韓風海苔-50g                      ,1,19.00,19,802,,,
2482,851,1023,00991023,420302  ,0000010010303,卡迪那牛排-50g                          ,1,19.00,19,802,,,
2482,851,1023,00991023,510102  ,0000030011357,得意抽取衛生紙100抽10包                 ,2,89.00,178,802,,,
2482,851,1023,00991023,510601  ,0000010012793,新奇潔豔漂白水-2000cc                   ,1,79.00,79,802,,,
2482,851,1023,00991023,510601  ,0000010013603,一匙靈制菌洗衣粉-2kg                    ,1,99.00,99,802,,,
2482,851,1023,00991023,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,802,,,
2482,851,1023,00991023,530101  ,0000010077942,中興特優級優健長米-4kg                  ,1,149.00,149,802,,,
2483,851,1023,00991230,510102  ,0000030011357,得意抽取衛生紙100抽10包                 ,1,89.00,89,473,,,
2483,851,1023,00991230,510201  ,0000010038723,靠得住3號雙效超薄護翼棉-18片            ,1,49.00,49,473,,,
2483,851,1023,00991230,510407  ,0000030011569,細絲特磨牙刷-時尚型                     ,1,49.00,49,473,,,
2483,851,1023,00991230,510407  ,0000030011570,細絲特磨牙刷-小頭型                     ,1,49.00,49,473,,,
2483,851,1023,00991230,510407  ,0000030011570,細絲特磨牙刷-小頭型                     ,1,49.00,49,473,,,
2483,851,1023,00991230,510407  ,0000030011570,細絲特磨牙刷-小頭型                     ,1,49.00,49,473,,,
2483,851,1023,00991230,530101  ,0000010077942,中興特優級優健長米-4kg                  ,1,139.00,139,473,,,
2656,74,1023,00990405,210201  ,0000000031620,日本山藥15入                            ,1,199.00,199,1166,,,
2656,74,1023,00990405,210201  ,0000000007423,韓國洋蔥                                ,1,56.00,56,1166,,,
2656,74,1023,00990405,210301  ,0000000001984,台灣彩色甜椒                            ,1,39.00,39,1166,,,
2656,74,1023,00990405,210301  ,0000000004306,台灣甜椒                                ,1,32.00,32,1166,,,
2656,74,1023,00990405,210302  ,0000000001871,台灣黃秋葵                              ,1,40.00,40,1166,,,
2656,74,1023,00990405,210401  ,0000000003968,台灣木耳                                ,1,39.00,39,1166,,,
2656,74,1023,00990405,210401  ,0000000001950,台灣金絲菇(200g)                        ,1,19.00,19,1166,,,
2656,74,1023,00990405,220901  ,0000000031461,台灣東勢茂谷柑27A-粒                    ,5,19.00,95,1166,,,
2656,74,1023,00990405,310103  ,0000030004877,愛之味純濃燕麥天然原味                  ,1,72.00,72,1166,,,
2656,74,1023,00990405,310201  ,0000010039271,林鳳營優酪乳-無糖939ml                  ,1,62.00,62,1166,,,
2656,74,1023,00990405,310202  ,0000010001649,養樂多300*10入                          ,1,90.00,90,1166,,,
2656,74,1023,00990405,310805  ,0000010035001,義美純手工香酥抓餅芝麻-110g*5           ,1,48.00,48,1166,,,
2656,74,1023,00990405,311001  ,0000010028640,EGG冠軍紅蛋10粒                         ,1,60.00,60,1166,,,
2656,74,1023,00990405,530101  ,0000010046468,正宗池上壽司米5KG                       ,1,315.00,315,1166,,,
2707,677,1023,00980802,310402  ,0000010069263,Sweet Corner雞蛋熟布丁150g              ,1,23.00,23,265,,,
2707,677,1023,00980802,310402  ,0000010069263,Sweet Corner雞蛋熟布丁150g              ,1,23.00,23,265,,,
2707,677,1023,00980802,530101  ,0000030004360,富麗有機白米2Kg                         ,1,219.00,219,265,,,
2708,677,1023,00980825,310503  ,0000010026787,義美古早傳統豆奶(無糖)1000ml            ,1,37.00,37,684,,,
2708,677,1023,00980825,510601  ,0000010059356,水晶柔絲皂絮1.28kg                      ,1,159.00,159,684,,,
2708,677,1023,00980825,530101  ,0000030004360,富麗有機白米2Kg                         ,1,219.00,219,684,,,
2708,677,1023,00980825,530102  ,0000010066162,富麗有機胚芽白米2Kg                     ,1,269.00,269,684,,,
2709,677,1023,00990103,510201  ,0000010013796,蘇菲超薄護墊-超輕柔花香40片             ,1,43.00,43,671,,,
2709,677,1023,00990103,510201  ,0000010076026,蕾妮亞素淨美肌親膚棉護墊100%天然棉-26片 ,1,55.00,55,671,,,
2709,677,1023,00990103,510201  ,0000010076026,蕾妮亞素淨美肌親膚棉護墊100%天然棉-26片 ,1,55.00,55,671,,,
2709,677,1023,00990103,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,671,,,
2709,677,1023,00990103,530103  ,0000010021586,銀川有機米2Kg                           ,1,219.00,219,671,,,
2710,677,1023,00990210,310402  ,0000010069263,Sweet Corner雞蛋熟布丁150g              ,1,22.00,22,1716,,,
2710,677,1023,00990210,311003  ,0000010028641,冠軍元氣滿滿-6粒                        ,1,49.00,49,1716,,,
2710,677,1023,00990210,410505  ,0000010005224,愛之味青脆菜心-180g                     ,1,25.00,25,1716,,,
2710,677,1023,00990210,410505  ,0000030004599,味全花生麵筋120g                        ,1,13.00,13,1716,,,
2710,677,1023,00990210,411002  ,0000030010562,克寧即溶奶粉750g+50g                    ,1,288.00,288,1716,,,
2710,677,1023,00990210,411002  ,0000010072431,桂格雙認證脫脂高鈣三益菌750g            ,1,309.00,309,1716,,,
2710,677,1023,00990210,411101  ,0000010008084,桂格神奇麩片燕麥片-850g                 ,1,175.00,175,1716,,,
2710,677,1023,00990210,510102  ,0000030000730,可立雅抽取衛生紙120抽10入               ,1,125.00,125,1716,,,
2710,677,1023,00990210,510201  ,0000010076026,蕾妮亞素淨美肌親膚棉護墊100%天然棉-26片 ,1,49.00,49,1716,,,
2710,677,1023,00990210,510201  ,0000010076024,蕾妮亞素淨美肌親膚棉護墊-無香40片       ,1,49.00,49,1716,,,
2710,677,1023,00990210,510201  ,0000010076024,蕾妮亞素淨美肌親膚棉護墊-無香40片       ,1,49.00,49,1716,,,
2710,677,1023,00990210,510405  ,0000010044197,黑人超氟牙膏-50g                        ,1,22.00,22,1716,,,
2710,677,1023,00990210,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,1716,,,
2710,677,1023,00990210,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,1716,,,
2710,677,1023,00990210,530103  ,0000010021586,銀川有機米2Kg                           ,1,240.00,240,1716,,,
2711,677,1023,00990405,410103  ,0000030013667,寶素齋CINQUINA進口純級橄欖油750ml       ,1,299.00,299,527,,,
2711,677,1023,00990405,410208  ,0000010020844,臺鹽減鈉鹽300G                          ,1,59.00,59,527,,,
2711,677,1023,00990405,530101  ,0000010062135,中興鴨禾米_3kg                          ,1,169.00,169,527,,,
2712,677,1023,00990418,410204  ,0000010006757,日正冰糖360g                            ,1,31.00,31,675,,,
2712,677,1023,00990418,510102  ,0000030011612,舒適抽取式衛生紙100抽10包               ,1,105.00,105,675,,,
2712,677,1023,00990418,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,675,,,
2712,677,1023,00990418,530103  ,0000010021586,銀川有機米2Kg                           ,1,240.00,240,675,,,
2713,677,1023,00990302,120103  ,0000000006147,台灣豚里肌火鍋肉片                      ,1,64.00,64,952,,,
2713,677,1023,00990302,120108  ,0000000001091,台灣豚豬絞肉赤身90%                     ,1,49.00,49,952,,,
2713,677,1023,00990302,210301  ,0000000004300,台灣高麗菜(粒)                          ,1,15.00,15,952,,,
2713,677,1023,00990302,210302  ,0000000005401,台灣青花苔                              ,1,15.00,15,952,,,
2713,677,1023,00990302,210302  ,0000000031614,台灣茄子                                ,1,19.00,19,952,,,
2713,677,1023,00990302,210501  ,0000000001882,台灣九層塔                              ,1,22.00,22,952,,,
2713,677,1023,00990302,511204  ,0000010016804,國際牌電池 -黑 4*4                      ,1,49.00,49,952,,,
2713,677,1023,00990302,530101  ,0000030004360,富麗有機白米2Kg                         ,1,239.00,239,952,,,
2713,677,1023,00990302,530103  ,0000010021586,銀川有機米2Kg                           ,1,240.00,240,952,,,
2713,677,1023,00990302,530103  ,0000010021533,銀川有機糙米2kg                         ,1,240.00,240,952,,,
2714,677,1023,00990510,311001  ,0000010050184,啟信鮮力蛋6入                           ,1,66.00,66,698,,,
2714,677,1023,00990510,510102  ,0000030000730,可立雅抽取衛生紙120抽10入               ,1,115.00,115,698,,,
2714,677,1023,00990510,510201  ,0000010064770,好自在綠色絲薄蝶翼日用24cm-18片         ,1,63.00,63,698,,,
2714,677,1023,00990510,510201  ,0000010064770,好自在綠色絲薄蝶翼日用24cm-18片         ,1,63.00,63,698,,,
2714,677,1023,00990510,510201  ,0000010056249,蕾妮亞零觸感特衛生棉加長型-20片         ,1,76.00,76,698,,,
2714,677,1023,00990510,530101  ,0000010046468,正宗池上壽司米5KG                       ,1,315.00,315,698,,,
2715,677,1023,00990605,311003  ,0000010028641,冠軍元氣滿滿-6粒                        ,1,54.00,54,867,,,
2715,677,1023,00990605,410301  ,0000010006826,日正小蘇打粉 280G                       ,1,29.00,29,867,,,
2715,677,1023,00990605,410301  ,0000030000941,飯友蕃薯粉200g                          ,1,12.00,12,867,,,
2715,677,1023,00990605,411301  ,0000030013674,雪碧輕綠茶汽水綠茶口味330ml             ,1,13.00,13,867,,,
2715,677,1023,00990605,510801  ,0000010013253,妙潔PE袋-小                             ,1,31.00,31,867,,,
2715,677,1023,00990605,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,867,,,
2715,677,1023,00990605,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,867,,,
2715,677,1023,00990605,530103  ,0000010021586,銀川有機米2Kg                           ,1,240.00,240,867,,,
2716,677,1023,00990528,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,484,,,
2716,677,1023,00990528,530301  ,0000010042363,池上大地十榖米-1.5KG                    ,1,185.00,185,484,,,
2717,677,1023,00990722,530101  ,0000030004360,富麗有機白米2Kg                         ,1,239.00,239,778,,,
2717,677,1023,00990722,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,778,,,
2717,677,1023,00990722,530103  ,0000010021586,銀川有機米2Kg                           ,1,240.00,240,778,,,
2718,677,1023,00990815,220801  ,0000000010292,智利少籽綠葡萄                          ,1,93.00,93,1261,,,
2718,677,1023,00990815,220903  ,0000000002128,台灣麻豆文旦(粒)                        ,1,45.00,45,1261,,,
2718,677,1023,00990815,221106  ,0000000021272,泰國去皮椰子24入-粒                     ,2,42.00,84,1261,,,
2718,677,1023,00990815,311003  ,0000030014326,黃金視好蛋240g                          ,1,69.00,69,1261,,,
2718,677,1023,00990815,410601  ,0000010008185,維力炸醬麵-90g                          ,2,12.00,24,1261,,,
2718,677,1023,00990815,410601  ,0000010008184,統一肉燥米粉包55g                       ,3,12.00,36,1261,,,
2718,677,1023,00990815,410602  ,0000010070625,康師傅Q-CUP長崎白湯海鮮杯麵             ,1,15.00,15,1261,,,
2718,677,1023,00990815,410602  ,0000010070626,康師傅Q-CUP九州蒜味豚骨杯麵             ,1,15.00,15,1261,,,
2718,677,1023,00990815,411301  ,0000010005480,蘋果西打(易)350cc                       ,1,14.00,14,1261,,,
2718,677,1023,00990815,510806  ,0000010051424,49元均一商品(塑膠品)                    ,1,49.00,49,1261,,,
2718,677,1023,00990815,510806  ,0000010051424,49元均一商品(塑膠品)                    ,1,49.00,49,1261,,,
2718,677,1023,00990815,510806  ,0000010051424,49元均一商品(塑膠品)                    ,1,49.00,49,1261,,,
2718,677,1023,00990815,530101  ,0000030004360,富麗有機白米2Kg                         ,1,239.00,239,1261,,,
